Cooler Name,Site Name,Door,Light Intensity,Temperature (°C),Smart Tag Serial Number,Event Date
QA-Cooler2-5April,Dev Site,Double,0,22.62,0008-0486,3/1/2019 14:28
Cake Shop,QA-site1,Double,0,20.77,0008-0673,3/1/2019 14:26
Test Cooler 3x,Dev Site,Single,0,19.99,0008-0354,3/1/2019 14:17
QA-Cooler3-5April,Dev Site,Double,24,22.69,80152,3/1/2019 14:08
QA-Cooler1-5April,Dev Site,Double,11,22.59,0008-0549,3/1/2019 14:03
QA-Cooler2-5April,Dev Site,Double,0,22.45,0008-0509,3/1/2019 14:01
QA-Cooler1-5April,Dev Site,Double,0,22.53,573,3/1/2019 13:59
QA-Cooler2-5April,Dev Site,Double,0,22.59,0008-0486,3/1/2019 13:58
Cake Shop,QA-site1,Double,0,20.87,0008-0673,3/1/2019 13:56
Test Cooler 3x,Dev Site,Single,0,19.81,0008-0354,3/1/2019 13:47
QA-Cooler3-5April,Dev Site,Double,25,22.66,80152,3/1/2019 13:38
QA-Cooler1-5April,Dev Site,Double,12,22.66,0008-0549,3/1/2019 13:33
QA-Cooler2-5April,Dev Site,Double,0,22.37,0008-0509,3/1/2019 13:31
QA-Cooler1-5April,Dev Site,Double,0,22.48,573,3/1/2019 13:29
QA-Cooler2-5April,Dev Site,Double,0,22.51,0008-0486,3/1/2019 13:28
Cake Shop,QA-site1,Double,0,20.97,0008-0673,3/1/2019 13:26
Test Cooler 3x,Dev Site,Single,0,19.72,0008-0354,3/1/2019 13:17
QA-Cooler3-5April,Dev Site,Double,27,22.58,80152,3/1/2019 13:08
QA-Cooler1-5April,Dev Site,Double,13,22.39,0008-0549,3/1/2019 13:03
QA-Cooler2-5April,Dev Site,Double,0,22.27,0008-0509,3/1/2019 13:01
QA-Cooler1-5April,Dev Site,Double,0,22.32,573,3/1/2019 12:59
QA-Cooler2-5April,Dev Site,Double,0,22.44,0008-0486,3/1/2019 12:58
Cake Shop,QA-site1,Double,0,20.91,0008-0673,3/1/2019 12:56
Test Cooler 3x,Dev Site,Single,0,19.63,0008-0354,3/1/2019 12:47
QA-Cooler3-5April,Dev Site,Double,29,22.52,80152,3/1/2019 12:38
QA-Cooler1-5April,Dev Site,Double,14,22.4,0008-0549,3/1/2019 12:33
QA-Cooler2-5April,Dev Site,Double,0,22.22,0008-0509,3/1/2019 12:31
QA-Cooler1-5April,Dev Site,Double,0,22.29,573,3/1/2019 12:29
QA-Cooler2-5April,Dev Site,Double,0,22.39,0008-0486,3/1/2019 12:28
Cake Shop,QA-site1,Double,0,20.85,0008-0673,3/1/2019 12:26
Test Cooler 3x,Dev Site,Single,0,19.55,0008-0354,3/1/2019 12:17
QA-Cooler3-5April,Dev Site,Double,29,22.51,80152,3/1/2019 12:08
QA-Cooler1-5April,Dev Site,Double,14,22.3,0008-0549,3/1/2019 12:03
QA-Cooler2-5April,Dev Site,Double,0,22.12,0008-0509,3/1/2019 12:01
QA-Cooler1-5April,Dev Site,Double,0,22.19,573,3/1/2019 11:59
QA-Cooler2-5April,Dev Site,Double,0,22.28,0008-0486,3/1/2019 11:58
Cake Shop,QA-site1,Double,0,20.84,0008-0673,3/1/2019 11:56
Test Cooler 3x,Dev Site,Single,0,19.48,0008-0354,3/1/2019 11:47
QA-Cooler3-5April,Dev Site,Double,29,22.35,80152,3/1/2019 11:38
QA-Cooler1-5April,Dev Site,Double,14,22.21,0008-0549,3/1/2019 11:33
QA-Cooler2-5April,Dev Site,Double,0,22,0008-0509,3/1/2019 11:31
QA-Cooler1-5April,Dev Site,Double,0,22.05,573,3/1/2019 11:29
QA-Cooler2-5April,Dev Site,Double,0,22.17,0008-0486,3/1/2019 11:28
Cake Shop,QA-site1,Double,0,20.79,0008-0673,3/1/2019 11:26
Test Cooler 3x,Dev Site,Single,0,19.44,0008-0354,3/1/2019 11:17
QA-Cooler3-5April,Dev Site,Double,27,22.3,80152,3/1/2019 11:08
QA-Cooler1-5April,Dev Site,Double,13,22.11,0008-0549,3/1/2019 11:03
QA-Cooler2-5April,Dev Site,Double,0,21.81,0008-0509,3/1/2019 11:01
QA-Cooler1-5April,Dev Site,Double,0,21.86,573,3/1/2019 10:59
QA-Cooler2-5April,Dev Site,Double,0,22,0008-0486,3/1/2019 10:58
Cake Shop,QA-site1,Double,0,20.79,0008-0673,3/1/2019 10:56
Test Cooler 3x,Dev Site,Single,0,19.43,0008-0354,3/1/2019 10:47
QA-Cooler3-5April,Dev Site,Double,26,21.97,80152,3/1/2019 10:38
QA-Cooler1-5April,Dev Site,Double,12,21.87,0008-0549,3/1/2019 10:33
QA-Cooler2-5April,Dev Site,Double,0,21.6,0008-0509,3/1/2019 10:31
QA-Cooler1-5April,Dev Site,Double,0,21.66,573,3/1/2019 10:29
QA-Cooler2-5April,Dev Site,Double,0,21.8,0008-0486,3/1/2019 10:28
Cake Shop,QA-site1,Double,0,20.79,0008-0673,3/1/2019 10:26
Test Cooler 3x,Dev Site,Single,0,19.43,0008-0354,3/1/2019 10:17
QA-Cooler3-5April,Dev Site,Double,24,21.86,80152,3/1/2019 10:08
QA-Cooler1-5April,Dev Site,Double,10,21.75,0008-0549,3/1/2019 10:03
QA-Cooler2-5April,Dev Site,Double,0,21.43,0008-0509,3/1/2019 10:01
QA-Cooler1-5April,Dev Site,Double,0,21.45,573,3/1/2019 9:59
QA-Cooler2-5April,Dev Site,Double,0,21.63,0008-0486,3/1/2019 9:58
Cake Shop,QA-site1,Double,0,20.82,0008-0673,3/1/2019 9:56
Test Cooler 3x,Dev Site,Single,0,19.44,0008-0354,3/1/2019 9:47
QA-Cooler3-5April,Dev Site,Double,19,21.64,80152,3/1/2019 9:38
QA-Cooler1-5April,Dev Site,Double,7,21.53,0008-0549,3/1/2019 9:33
QA-Cooler2-5April,Dev Site,Double,0,21.14,0008-0509,3/1/2019 9:31
QA-Cooler1-5April,Dev Site,Double,0,21.2,573,3/1/2019 9:29
QA-Cooler2-5April,Dev Site,Double,0,21.36,0008-0486,3/1/2019 9:28
Cake Shop,QA-site1,Double,0,21.07,0008-0673,3/1/2019 9:26
Test Cooler 3x,Dev Site,Single,0,19.48,0008-0354,3/1/2019 9:17
QA-Cooler3-5April,Dev Site,Double,15,21.36,80152,3/1/2019 9:08
QA-Cooler1-5April,Dev Site,Double,5,21.24,0008-0549,3/1/2019 9:03
QA-Cooler2-5April,Dev Site,Double,0,20.94,0008-0509,3/1/2019 9:01
QA-Cooler1-5April,Dev Site,Double,0,20.95,573,3/1/2019 8:59
QA-Cooler2-5April,Dev Site,Double,0,21.13,0008-0486,3/1/2019 8:58
Cake Shop,QA-site1,Double,0,21.25,0008-0673,3/1/2019 8:56
Test Cooler 3x,Dev Site,Single,0,19.56,0008-0354,3/1/2019 8:47
QA-Cooler3-5April,Dev Site,Double,12,21.21,80152,3/1/2019 8:38
QA-Cooler1-5April,Dev Site,Double,3,21.03,0008-0549,3/1/2019 8:33
QA-Cooler2-5April,Dev Site,Double,0,20.64,0008-0509,3/1/2019 8:31
QA-Cooler1-5April,Dev Site,Double,0,20.71,573,3/1/2019 8:29
QA-Cooler2-5April,Dev Site,Double,0,20.84,0008-0486,3/1/2019 8:28
Cake Shop,QA-site1,Double,0,21.13,0008-0673,3/1/2019 8:26
Test Cooler 3x,Dev Site,Single,0,19.64,0008-0354,3/1/2019 8:17
QA-Cooler3-5April,Dev Site,Double,3,20.84,80152,3/1/2019 8:08
QA-Cooler1-5April,Dev Site,Double,0,20.59,0008-0549,3/1/2019 8:03
QA-Cooler2-5April,Dev Site,Double,0,20.28,0008-0509,3/1/2019 8:01
QA-Cooler1-5April,Dev Site,Double,0,20.27,573,3/1/2019 7:59
QA-Cooler2-5April,Dev Site,Double,0,20.42,0008-0486,3/1/2019 7:58
Cake Shop,QA-site1,Double,0,20.99,0008-0673,3/1/2019 7:56
Test Cooler 3x,Dev Site,Single,0,19.74,0008-0354,3/1/2019 7:47
QA-Cooler3-5April,Dev Site,Double,0,20.1,80152,3/1/2019 7:38
QA-Cooler1-5April,Dev Site,Double,0,19.86,0008-0549,3/1/2019 7:33
QA-Cooler2-5April,Dev Site,Double,0,20.22,0008-0509,3/1/2019 7:31
QA-Cooler1-5April,Dev Site,Double,0,20.01,573,3/1/2019 7:29
QA-Cooler2-5April,Dev Site,Double,0,20.31,0008-0486,3/1/2019 7:28
Cake Shop,QA-site1,Double,0,20.97,0008-0673,3/1/2019 7:26
Test Cooler 3x,Dev Site,Single,0,19.84,0008-0354,3/1/2019 7:17
QA-Cooler3-5April,Dev Site,Double,0,20.13,80152,3/1/2019 7:08
QA-Cooler1-5April,Dev Site,Double,0,20.02,0008-0549,3/1/2019 7:03
QA-Cooler2-5April,Dev Site,Double,0,20.25,0008-0509,3/1/2019 7:01
QA-Cooler1-5April,Dev Site,Double,0,19.97,573,3/1/2019 6:59
QA-Cooler2-5April,Dev Site,Double,0,20.35,0008-0486,3/1/2019 6:58
Cake Shop,QA-site1,Double,0,20.99,0008-0673,3/1/2019 6:56
Test Cooler 3x,Dev Site,Single,0,19.93,0008-0354,3/1/2019 6:47
QA-Cooler3-5April,Dev Site,Double,0,20.48,80152,3/1/2019 6:38
QA-Cooler1-5April,Dev Site,Double,0,20.11,0008-0549,3/1/2019 6:33
QA-Cooler2-5April,Dev Site,Double,0,20.25,0008-0509,3/1/2019 6:31
QA-Cooler1-5April,Dev Site,Double,0,20,573,3/1/2019 6:29
QA-Cooler2-5April,Dev Site,Double,0,20.28,0008-0486,3/1/2019 6:28
Cake Shop,QA-site1,Double,0,20.99,0008-0673,3/1/2019 6:26
Test Cooler 3x,Dev Site,Single,0,20.02,0008-0354,3/1/2019 6:17
QA-Cooler3-5April,Dev Site,Double,0,20.08,80152,3/1/2019 6:08
QA-Cooler1-5April,Dev Site,Double,0,19.81,0008-0549,3/1/2019 6:03
QA-Cooler2-5April,Dev Site,Double,0,20.31,0008-0509,3/1/2019 6:01
QA-Cooler1-5April,Dev Site,Double,0,20.01,573,3/1/2019 5:59
QA-Cooler2-5April,Dev Site,Double,0,20.38,0008-0486,3/1/2019 5:58
Cake Shop,QA-site1,Double,0,20.96,0008-0673,3/1/2019 5:56
Test Cooler 3x,Dev Site,Single,0,20.09,0008-0354,3/1/2019 5:47
QA-Cooler3-5April,Dev Site,Double,0,20.32,80152,3/1/2019 5:38
QA-Cooler1-5April,Dev Site,Double,0,20.06,0008-0549,3/1/2019 5:33
QA-Cooler2-5April,Dev Site,Double,0,20.42,0008-0509,3/1/2019 5:31
QA-Cooler1-5April,Dev Site,Double,0,20.07,573,3/1/2019 5:29
QA-Cooler2-5April,Dev Site,Double,0,20.45,0008-0486,3/1/2019 5:28
Cake Shop,QA-site1,Double,0,20.94,0008-0673,3/1/2019 5:26
Test Cooler 3x,Dev Site,Single,0,20.2,0008-0354,3/1/2019 5:17
QA-Cooler3-5April,Dev Site,Double,0,20.36,80152,3/1/2019 5:08
QA-Cooler1-5April,Dev Site,Double,0,20.21,0008-0549,3/1/2019 5:03
QA-Cooler2-5April,Dev Site,Double,0,20.62,0008-0509,3/1/2019 5:01
QA-Cooler1-5April,Dev Site,Double,0,20.42,573,3/1/2019 4:59
QA-Cooler2-5April,Dev Site,Double,0,20.7,0008-0486,3/1/2019 4:58
Cake Shop,QA-site1,Double,0,20.96,0008-0673,3/1/2019 4:56
Test Cooler 3x,Dev Site,Single,0,20.27,0008-0354,3/1/2019 4:47
QA-Cooler3-5April,Dev Site,Double,0,20.53,80152,3/1/2019 4:38
QA-Cooler1-5April,Dev Site,Double,0,20.2,0008-0549,3/1/2019 4:33
QA-Cooler2-5April,Dev Site,Double,0,20.69,0008-0509,3/1/2019 4:31
QA-Cooler1-5April,Dev Site,Double,0,20.34,573,3/1/2019 4:29
QA-Cooler2-5April,Dev Site,Double,0,20.75,0008-0486,3/1/2019 4:28
Cake Shop,QA-site1,Double,0,20.96,0008-0673,3/1/2019 4:26
Test Cooler 3x,Dev Site,Single,0,20.38,0008-0354,3/1/2019 4:17
QA-Cooler3-5April,Dev Site,Double,0,20.81,80152,3/1/2019 4:08
QA-Cooler1-5April,Dev Site,Double,0,20.41,0008-0549,3/1/2019 4:03
QA-Cooler2-5April,Dev Site,Double,0,20.84,0008-0509,3/1/2019 4:01
QA-Cooler1-5April,Dev Site,Double,0,20.52,573,3/1/2019 3:59
QA-Cooler2-5April,Dev Site,Double,0,20.9,0008-0486,3/1/2019 3:58
Cake Shop,QA-site1,Double,0,20.96,0008-0673,3/1/2019 3:56
Test Cooler 3x,Dev Site,Single,0,20.49,0008-0354,3/1/2019 3:47
QA-Cooler3-5April,Dev Site,Double,0,20.87,80152,3/1/2019 3:38
QA-Cooler1-5April,Dev Site,Double,0,20.75,0008-0549,3/1/2019 3:33
QA-Cooler2-5April,Dev Site,Double,0,21.08,0008-0509,3/1/2019 3:31
QA-Cooler1-5April,Dev Site,Double,0,20.77,573,3/1/2019 3:29
QA-Cooler2-5April,Dev Site,Double,0,21.11,0008-0486,3/1/2019 3:28
Cake Shop,QA-site1,Double,0,20.94,0008-0673,3/1/2019 3:26
Test Cooler 3x,Dev Site,Single,0,20.59,0008-0354,3/1/2019 3:17
QA-Cooler3-5April,Dev Site,Double,0,21.19,80152,3/1/2019 3:08
QA-Cooler1-5April,Dev Site,Double,0,20.85,0008-0549,3/1/2019 3:03
QA-Cooler2-5April,Dev Site,Double,0,21.22,0008-0509,3/1/2019 3:01
QA-Cooler1-5April,Dev Site,Double,0,20.92,573,3/1/2019 2:59
QA-Cooler2-5April,Dev Site,Double,0,21.28,0008-0486,3/1/2019 2:58
Cake Shop,QA-site1,Double,0,20.92,0008-0673,3/1/2019 2:56
Test Cooler 3x,Dev Site,Single,0,20.69,0008-0354,3/1/2019 2:47
QA-Cooler3-5April,Dev Site,Double,0,21.31,80152,3/1/2019 2:38
QA-Cooler1-5April,Dev Site,Double,0,21.12,0008-0549,3/1/2019 2:33
QA-Cooler2-5April,Dev Site,Double,0,21.43,0008-0509,3/1/2019 2:31
QA-Cooler1-5April,Dev Site,Double,0,21.22,573,3/1/2019 2:29
QA-Cooler2-5April,Dev Site,Double,0,21.53,0008-0486,3/1/2019 2:28
Cake Shop,QA-site1,Double,0,20.9,0008-0673,3/1/2019 2:26
Test Cooler 3x,Dev Site,Single,0,20.78,0008-0354,3/1/2019 2:17
QA-Cooler3-5April,Dev Site,Double,0,21.57,80152,3/1/2019 2:08
QA-Cooler1-5April,Dev Site,Double,0,21.45,0008-0549,3/1/2019 2:03
QA-Cooler2-5April,Dev Site,Double,0,21.52,0008-0509,3/1/2019 2:01
QA-Cooler1-5April,Dev Site,Double,0,21.4,573,3/1/2019 1:59
QA-Cooler2-5April,Dev Site,Double,0,21.64,0008-0486,3/1/2019 1:58
Cake Shop,QA-site1,Double,0,20.87,0008-0673,3/1/2019 1:56
Test Cooler 3x,Dev Site,Single,0,20.89,0008-0354,3/1/2019 1:47
QA-Cooler3-5April,Dev Site,Double,0,21.49,80152,3/1/2019 1:38
QA-Cooler1-5April,Dev Site,Double,0,21.26,0008-0549,3/1/2019 1:33
QA-Cooler2-5April,Dev Site,Double,0,21.63,0008-0509,3/1/2019 1:31
QA-Cooler1-5April,Dev Site,Double,0,21.4,573,3/1/2019 1:29
QA-Cooler2-5April,Dev Site,Double,0,21.74,0008-0486,3/1/2019 1:28
Cake Shop,QA-site1,Double,0,20.82,0008-0673,3/1/2019 1:26
Test Cooler 3x,Dev Site,Single,0,21.02,0008-0354,3/1/2019 1:17
QA-Cooler3-5April,Dev Site,Double,0,21.97,80152,3/1/2019 1:08
QA-Cooler1-5April,Dev Site,Double,0,21.76,0008-0549,3/1/2019 1:03
QA-Cooler2-5April,Dev Site,Double,0,21.8,0008-0509,3/1/2019 1:01
QA-Cooler1-5April,Dev Site,Double,0,21.7,573,3/1/2019 0:59
QA-Cooler2-5April,Dev Site,Double,0,21.94,0008-0486,3/1/2019 0:58
Cake Shop,QA-site1,Double,0,20.76,0008-0673,3/1/2019 0:56
Test Cooler 3x,Dev Site,Single,0,21.12,0008-0354,3/1/2019 0:47
QA-Cooler3-5April,Dev Site,Double,0,21.9,80152,3/1/2019 0:38
QA-Cooler1-5April,Dev Site,Double,0,21.78,0008-0549,3/1/2019 0:33
QA-Cooler2-5April,Dev Site,Double,0,21.93,0008-0509,3/1/2019 0:31
QA-Cooler1-5April,Dev Site,Double,0,21.83,573,3/1/2019 0:29
QA-Cooler2-5April,Dev Site,Double,0,22.08,0008-0486,3/1/2019 0:28
Cake Shop,QA-site1,Double,0,20.72,0008-0673,3/1/2019 0:26
Test Cooler 3x,Dev Site,Single,0,21.24,0008-0354,3/1/2019 0:17
QA-Cooler3-5April,Dev Site,Double,0,21.93,80152,3/1/2019 0:08
QA-Cooler1-5April,Dev Site,Double,0,21.81,0008-0549,3/1/2019 0:03
QA-Cooler2-5April,Dev Site,Double,0,22.01,0008-0509,3/1/2019 0:01
QA-Cooler1-5April,Dev Site,Double,0,21.87,573,2/28/2019 23:59
QA-Cooler2-5April,Dev Site,Double,0,22.12,0008-0486,2/28/2019 23:58
Cake Shop,QA-site1,Double,0,20.62,0008-0673,2/28/2019 23:56
Test Cooler 3x,Dev Site,Single,0,21.37,0008-0354,2/28/2019 23:47
QA-Cooler3-5April,Dev Site,Double,0,22.16,80152,2/28/2019 23:38
QA-Cooler1-5April,Dev Site,Double,0,22.03,0008-0549,2/28/2019 23:33
QA-Cooler2-5April,Dev Site,Double,0,22.14,0008-0509,2/28/2019 23:31
QA-Cooler1-5April,Dev Site,Double,0,22.01,573,2/28/2019 23:29
QA-Cooler2-5April,Dev Site,Double,0,22.28,0008-0486,2/28/2019 23:28
Cake Shop,QA-site1,Double,0,20.57,0008-0673,2/28/2019 23:26
Test Cooler 3x,Dev Site,Single,0,21.49,0008-0354,2/28/2019 23:17
QA-Cooler3-5April,Dev Site,Double,0,22.32,80152,2/28/2019 23:08
QA-Cooler1-5April,Dev Site,Double,0,22.11,0008-0549,2/28/2019 23:03
QA-Cooler2-5April,Dev Site,Double,0,22.22,0008-0509,2/28/2019 23:01
QA-Cooler1-5April,Dev Site,Double,0,22.11,573,2/28/2019 22:59
QA-Cooler2-5April,Dev Site,Double,0,22.35,0008-0486,2/28/2019 22:58
Cake Shop,QA-site1,Double,0,20.47,0008-0673,2/28/2019 22:56
Test Cooler 3x,Dev Site,Single,0,21.63,0008-0354,2/28/2019 22:47
QA-Cooler3-5April,Dev Site,Double,0,22.48,80152,2/28/2019 22:38
QA-Cooler1-5April,Dev Site,Double,0,22.24,0008-0549,2/28/2019 22:33
QA-Cooler2-5April,Dev Site,Double,0,22.35,0008-0509,2/28/2019 22:31
QA-Cooler1-5April,Dev Site,Double,0,22.23,573,2/28/2019 22:29
QA-Cooler2-5April,Dev Site,Double,0,22.5,0008-0486,2/28/2019 22:28
Cake Shop,QA-site1,Double,0,20.38,0008-0673,2/28/2019 22:26
Test Cooler 3x,Dev Site,Single,0,21.73,0008-0354,2/28/2019 22:17
QA-Cooler3-5April,Dev Site,Double,0,22.54,80152,2/28/2019 22:08
QA-Cooler1-5April,Dev Site,Double,0,22.52,0008-0549,2/28/2019 22:03
QA-Cooler2-5April,Dev Site,Double,0,22.42,0008-0509,2/28/2019 22:01
QA-Cooler1-5April,Dev Site,Double,0,22.39,573,2/28/2019 21:59
QA-Cooler2-5April,Dev Site,Double,0,22.59,0008-0486,2/28/2019 21:58
Cake Shop,QA-site1,Double,0,20.31,0008-0673,2/28/2019 21:56
Test Cooler 3x,Dev Site,Single,0,21.7,0008-0354,2/28/2019 21:47
QA-Cooler3-5April,Dev Site,Double,0,22.49,80152,2/28/2019 21:38
QA-Cooler1-5April,Dev Site,Double,0,22.49,0008-0549,2/28/2019 21:33
QA-Cooler2-5April,Dev Site,Double,0,22.51,0008-0509,2/28/2019 21:31
QA-Cooler1-5April,Dev Site,Double,0,22.45,573,2/28/2019 21:29
QA-Cooler2-5April,Dev Site,Double,0,22.68,0008-0486,2/28/2019 21:28
Cake Shop,QA-site1,Double,0,20.28,0008-0673,2/28/2019 21:26
QA-Cooler3-5April,Dev Site,Double,0,22.67,80152,2/28/2019 21:08
QA-Cooler1-5April,Dev Site,Double,0,22.62,0008-0549,2/28/2019 21:03
QA-Cooler2-5April,Dev Site,Double,0,22.54,0008-0509,2/28/2019 21:01
QA-Cooler1-5April,Dev Site,Double,0,22.5,573,2/28/2019 20:59
QA-Cooler2-5April,Dev Site,Double,0,22.69,0008-0486,2/28/2019 20:58
Cake Shop,QA-site1,Double,0,20.31,0008-0673,2/28/2019 20:56
Test Cooler 3x,Dev Site,Single,0,21.78,0008-0354,2/28/2019 20:47
QA-Cooler3-5April,Dev Site,Double,0,22.73,80152,2/28/2019 20:38
QA-Cooler1-5April,Dev Site,Double,0,22.61,0008-0549,2/28/2019 20:33
QA-Cooler2-5April,Dev Site,Double,0,22.53,0008-0509,2/28/2019 20:31
QA-Cooler1-5April,Dev Site,Double,0,22.48,573,2/28/2019 20:29
QA-Cooler2-5April,Dev Site,Double,0,22.68,0008-0486,2/28/2019 20:28
Cake Shop,QA-site1,Double,0,20.45,0008-0673,2/28/2019 20:26
Test Cooler 3x,Dev Site,Single,0,21.82,0008-0354,2/28/2019 20:17
QA-Cooler3-5April,Dev Site,Double,0,22.67,80152,2/28/2019 20:08
QA-Cooler1-5April,Dev Site,Double,0,22.54,0008-0549,2/28/2019 20:03
QA-Cooler2-5April,Dev Site,Double,0,22.55,0008-0509,2/28/2019 20:01
QA-Cooler1-5April,Dev Site,Double,0,22.51,573,2/28/2019 19:59
QA-Cooler2-5April,Dev Site,Double,0,22.74,0008-0486,2/28/2019 19:58
Cake Shop,QA-site1,Double,0,20.57,0008-0673,2/28/2019 19:56
Test Cooler 3x,Dev Site,Single,0,21.81,0008-0354,2/28/2019 19:47
QA-Cooler3-5April,Dev Site,Double,0,22.77,80152,2/28/2019 19:38
QA-Cooler1-5April,Dev Site,Double,0,22.66,0008-0549,2/28/2019 19:33
QA-Cooler2-5April,Dev Site,Double,0,22.57,0008-0509,2/28/2019 19:31
QA-Cooler1-5April,Dev Site,Double,0,22.54,573,2/28/2019 19:29
QA-Cooler2-5April,Dev Site,Double,0,22.73,0008-0486,2/28/2019 19:28
Cake Shop,QA-site1,Double,0,20.7,0008-0673,2/28/2019 19:26
Test Cooler 3x,Dev Site,Single,0,21.79,0008-0354,2/28/2019 19:17
QA-Cooler3-5April,Dev Site,Double,0,22.74,80152,2/28/2019 19:08
QA-Cooler1-5April,Dev Site,Double,0,22.59,0008-0549,2/28/2019 19:03
QA-Cooler2-5April,Dev Site,Double,0,22.58,0008-0509,2/28/2019 19:01
QA-Cooler1-5April,Dev Site,Double,0,22.54,573,2/28/2019 18:59
QA-Cooler2-5April,Dev Site,Double,0,22.74,0008-0486,2/28/2019 18:58
Cake Shop,QA-site1,Double,0,20.84,0008-0673,2/28/2019 18:56
Test Cooler 3x,Dev Site,Single,0,21.72,0008-0354,2/28/2019 18:47
QA-Cooler3-5April,Dev Site,Double,0,22.82,80152,2/28/2019 18:38
QA-Cooler1-5April,Dev Site,Double,0,22.7,0008-0549,2/28/2019 18:33
QA-Cooler2-5April,Dev Site,Double,0,22.61,0008-0509,2/28/2019 18:31
QA-Cooler1-5April,Dev Site,Double,0,22.6,573,2/28/2019 18:29
QA-Cooler2-5April,Dev Site,Double,0,22.78,0008-0486,2/28/2019 18:28
Cake Shop,QA-site1,Double,0,20.96,0008-0673,2/28/2019 18:26
Test Cooler 3x,Dev Site,Single,0,21.67,0008-0354,2/28/2019 18:17
QA-Cooler3-5April,Dev Site,Double,0,22.81,80152,2/28/2019 18:08
QA-Cooler1-5April,Dev Site,Double,0,22.67,0008-0549,2/28/2019 18:03
QA-Cooler2-5April,Dev Site,Double,0,22.61,0008-0509,2/28/2019 18:01
QA-Cooler1-5April,Dev Site,Double,0,22.58,573,2/28/2019 17:59
QA-Cooler2-5April,Dev Site,Double,0,22.78,0008-0486,2/28/2019 17:58
Cake Shop,QA-site1,Double,0,21.07,0008-0673,2/28/2019 17:56
Test Cooler 3x,Dev Site,Single,0,21.69,0008-0354,2/28/2019 17:47
QA-Cooler3-5April,Dev Site,Double,0,22.73,80152,2/28/2019 17:38
QA-Cooler1-5April,Dev Site,Double,0,22.61,0008-0549,2/28/2019 17:33
QA-Cooler2-5April,Dev Site,Double,0,22.73,0008-0509,2/28/2019 17:31
QA-Cooler1-5April,Dev Site,Double,0,22.73,573,2/28/2019 17:29
QA-Cooler2-5April,Dev Site,Double,0,22.93,0008-0486,2/28/2019 17:28
Cake Shop,QA-site1,Double,0,21.22,0008-0673,2/28/2019 17:26
Test Cooler 3x,Dev Site,Single,0,21.67,0008-0354,2/28/2019 17:17
QA-Cooler3-5April,Dev Site,Double,0,23.03,80152,2/28/2019 17:08
QA-Cooler1-5April,Dev Site,Double,0,22.92,0008-0549,2/28/2019 17:03
QA-Cooler2-5April,Dev Site,Double,0,22.77,0008-0509,2/28/2019 17:01
QA-Cooler1-5April,Dev Site,Double,0,22.77,573,2/28/2019 16:59
QA-Cooler2-5April,Dev Site,Double,0,22.93,0008-0486,2/28/2019 16:58
Cake Shop,QA-site1,Double,0,21.33,0008-0673,2/28/2019 16:56
QA-Cooler3-5April,Dev Site,Double,12,23.07,80152,2/28/2019 16:38
QA-Cooler1-5April,Dev Site,Double,3,22.99,0008-0549,2/28/2019 16:33
QA-Cooler2-5April,Dev Site,Double,0,22.76,0008-0509,2/28/2019 16:31
QA-Cooler1-5April,Dev Site,Double,0,22.81,573,2/28/2019 16:29
QA-Cooler2-5April,Dev Site,Double,0,22.92,0008-0486,2/28/2019 16:28
Cake Shop,QA-site1,Double,0,21.25,0008-0673,2/28/2019 16:26
QA-Cooler3-5April,Dev Site,Double,15,23.01,80152,2/28/2019 16:08
QA-Cooler1-5April,Dev Site,Double,6,22.86,0008-0549,2/28/2019 16:03
QA-Cooler2-5April,Dev Site,Double,0,22.69,0008-0509,2/28/2019 16:01
QA-Cooler1-5April,Dev Site,Double,0,22.75,573,2/28/2019 15:59
QA-Cooler2-5April,Dev Site,Double,0,22.84,0008-0486,2/28/2019 15:58
Cake Shop,QA-site1,Double,0,21.28,0008-0673,2/28/2019 15:56
Test Cooler 3x,Dev Site,Single,0,21.52,0008-0354,2/28/2019 15:47
QA-Cooler3-5April,Dev Site,Double,14,22.85,80152,2/28/2019 15:38
QA-Cooler1-5April,Dev Site,Double,5,22.67,0008-0549,2/28/2019 15:33
QA-Cooler2-5April,Dev Site,Double,0,22.68,0008-0509,2/28/2019 15:31
QA-Cooler1-5April,Dev Site,Double,0,22.7,573,2/28/2019 15:29
QA-Cooler2-5April,Dev Site,Double,0,22.81,0008-0486,2/28/2019 15:28
Cake Shop,QA-site1,Double,0,21.28,0008-0673,2/28/2019 15:26
Test Cooler 3x,Dev Site,Single,0,21.42,0008-0354,2/28/2019 15:17
QA-Cooler3-5April,Dev Site,Double,18,22.85,80152,2/28/2019 15:08
QA-Cooler1-5April,Dev Site,Double,7,22.64,0008-0549,2/28/2019 15:03
QA-Cooler2-5April,Dev Site,Double,0,22.7,0008-0509,2/28/2019 15:01
QA-Cooler1-5April,Dev Site,Double,0,22.73,573,2/28/2019 14:59
QA-Cooler2-5April,Dev Site,Double,0,22.85,0008-0486,2/28/2019 14:58
Cake Shop,QA-site1,Double,0,21.26,0008-0673,2/28/2019 14:56
Test Cooler 3x,Dev Site,Single,0,21.18,0008-0354,2/28/2019 14:47
QA-Cooler3-5April,Dev Site,Double,21,22.96,80152,2/28/2019 14:38
QA-Cooler1-5April,Dev Site,Double,9,22.73,0008-0549,2/28/2019 14:33
QA-Cooler2-5April,Dev Site,Double,0,22.77,0008-0509,2/28/2019 14:31
